cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/events
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/metro-card-recharge
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/landline-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
visitorscenter@columbia.edu,https://visit.columbia.edu/
registrar@columbia.edu,http://registrar.columbia.edu/calendar
summersessions@columbia.edu,http://summer.sps.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
health@columbia.edu,https://health.columbia.edu/content/disability-services
email,url
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
sites@columbia.edu,https://sites.columbia.edu/
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
cybercell@paytm.com,https://paytm.com/press
cybercell@paytm.com,https://bugbounty.paytm.com/
communityaffairs@columbia.edu,https://gca.columbia.edu/
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
corporate.solutions@paytm.com,https://twitter.com/paytm
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/offer/hotel-launch/
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-250-cashback-when-you-pay-using-paytm-at-zomato-DEAUP-TO-RS-250PAYT41BC19281?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-75-cashback-when-you-pay-using-paytm-at-dominos-DEAUP-TO-RS-75-PAYT41C66CD25?src=store
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/events/delhi/experiences/madame-tussauds-delhi/163814
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
cybercell@paytm.com,https://paytm.com/amusement-parks
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
cybercell@paytm.com,https://paytm.com/events
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/loan-emi-payment
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/landline-bill-payment
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/
health@columbia.edu,https://health.columbia.edu/content/disability-services
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
cumcgca@columbia.edu,https://www.columbia.edu/content/
cumcgca@columbia.edu,https://www.columbia.edu
visitorscenter@columbia.edu,https://visit.columbia.edu/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
registrar@columbia.edu,http://registrar.columbia.edu/calendar
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
email,url
cumcgca@columbia.edu,https://www.columbia.edu
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
sites@columbia.edu,https://sites.columbia.edu/
cybercell@paytm.com,https://paytm.com/
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
cybercell@paytm.com,https://paytm.com/press
cybercell@paytm.com,https://bugbounty.paytm.com/
corporate.solutions@paytm.com,https://twitter.com/paytm
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
health@columbia.edu,https://health.columbia.edu/content/disability-services
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-75-cashback-when-you-pay-using-paytm-at-dominos-DEAUP-TO-RS-75-PAYT41C66CD25?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-250-cashback-when-you-pay-using-paytm-at-zomato-DEAUP-TO-RS-250PAYT41BC19281?src=store
cybercell@paytm.com,https://paytm.com/offer/hotel-launch/
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/events/delhi/experiences/madame-tussauds-delhi/163814
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/amusement-parks
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/events
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/landline-bill-payment
cybercell@paytm.com,https://paytm.com/datacard-recharge
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
communityaffairs@columbia.edu,https://gca.columbia.edu/
registrar@columbia.edu,http://registrar.columbia.edu/calendar
visitorscenter@columbia.edu,https://visit.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
email,url
cumcgca@columbia.edu,https://www.columbia.edu
registrar@columbia.edu,http://registrar.columbia.edu/calendar
sites@columbia.edu,https://sites.columbia.edu/
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
cybercell@paytm.com,https://paytm.com/press
corporate.solutions@paytm.com,https://twitter.com/paytm
cybercell@paytm.com,https://bugbounty.paytm.com/
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
health@columbia.edu,https://health.columbia.edu/content/disability-services
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/offer/hotel-launch/
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-250-cashback-when-you-pay-using-paytm-at-zomato-DEAUP-TO-RS-250PAYT41BC19281?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-75-cashback-when-you-pay-using-paytm-at-dominos-DEAUP-TO-RS-75-PAYT41C66CD25?src=store
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
cybercell@paytm.com,https://paytm.com/events/delhi/experiences/madame-tussauds-delhi/163814
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/amusement-parks
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/events
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/movies
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/dth-recharge
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/landline-bill-payment
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
communityaffairs@columbia.edu,https://gca.columbia.edu/
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
visitorscenter@columbia.edu,https://visit.columbia.edu/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
email,url
cumcgca@columbia.edu,https://www.columbia.edu
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
corporate.solutions@paytm.com,https://twitter.com/paytm
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
cybercell@paytm.com,https://paytm.com/press
cybercell@paytm.com,https://bugbounty.paytm.com/
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/offer/hotel-launch/
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-250-cashback-when-you-pay-using-paytm-at-zomato-DEAUP-TO-RS-250PAYT41BC19281?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-75-cashback-when-you-pay-using-paytm-at-dominos-DEAUP-TO-RS-75-PAYT41C66CD25?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/events/delhi/experiences/madame-tussauds-delhi/163814
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
cybercell@paytm.com,https://paytm.com/amusement-parks
cybercell@paytm.com,https://paytm.com/events
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/dth-recharge
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/landline-bill-payment
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
sites@columbia.edu,https://sites.columbia.edu/
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
communityaffairs@columbia.edu,https://gca.columbia.edu/
health@columbia.edu,https://health.columbia.edu/content/disability-services
summersessions@columbia.edu,http://summer.sps.columbia.edu/
visitorscenter@columbia.edu,https://visit.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
registrar@columbia.edu,http://registrar.columbia.edu/calendar
email,url
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
sites@columbia.edu,https://sites.columbia.edu/
cybercell@paytm.com,https://paytm.com/
corporate.solutions@paytm.com,https://twitter.com/paytm
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
cybercell@paytm.com,https://bugbounty.paytm.com/
health@columbia.edu,https://health.columbia.edu/content/disability-services
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-250-cashback-when-you-pay-using-paytm-at-zomato-DEAUP-TO-RS-250PAYT41BC19281?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-75-cashback-when-you-pay-using-paytm-at-dominos-DEAUP-TO-RS-75-PAYT41C66CD25?src=store
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
